id,parentActivityInstanceId,activityId,activityName,activityType,processDefinitionKey,processDefinitionId,processInstanceId,executionId,taskId,calledProcessInstanceId,calledCaseInstanceId,assignee,canceled,completeScope,tenantId,removalTime,rootProcessInstanceId,startTime,endTime,durationInMillis
EndEvent_1u0rqsq:28c56e44-63fb-11ea-8dcd-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,,,,,false,true,,,28c37268-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:48:16.019+1000,2020-03-12T10:48:16.019+1000,0
EndEvent_1u0rqsq:6c7a8e30-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,,,,,false,true,,,6c7a8e24-5de0-11ea-a86b-00d86175334f,2020-03-04T16:21:46.226+1000,2020-03-04T16:21:46.226+1000,0
EndEvent_1u0rqsq:a7ec653f-63fb-11ea-8dcd-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,,,,,false,true,,,a7ec1713-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.345+1000,2020-03-12T10:51:49.346+1000,1
EndEvent_1u0rqsq:a7f0ab0c-63fb-11ea-8dcd-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,,,,,false,true,,,a7f05ce0-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.373+1000,2020-03-12T10:51:49.373+1000,0
EndEvent_1u0rqsq:a7f2a6e9-63fb-11ea-8dcd-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,,,,,false,true,,,a7f258bd-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.386+1000,2020-03-12T10:51:49.386+1000,0
EndEvent_1u0rqsq:a7f4a2c6-63fb-11ea-8dcd-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,,,,,false,true,,,a7f4549a-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.399+1000,2020-03-12T10:51:49.399+1000,0
EndEvent_1u0rqsq:a7f60263-63fb-11ea-8dcd-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,,,,,false,true,,,a7f5db47-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.408+1000,2020-03-12T10:51:49.408+1000,0
EndEvent_1u0rqsq:a7f73af0-63fb-11ea-8dcd-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,,,,,false,true,,,a7f713d4-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.416+1000,2020-03-12T10:51:49.416+1000,0
EndEvent_1u0rqsq:a7f84c6d-63fb-11ea-8dcd-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,,,,,false,true,,,a7f82551-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.423+1000,2020-03-12T10:51:49.423+1000,0
EndEvent_1u0rqsq:a7f984fa-63fb-11ea-8dcd-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,,,,,false,true,,,a7f95dde-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.431+1000,2020-03-12T10:51:49.431+1000,0
EndEvent_1u0rqsq:a7fa9677-63fb-11ea-8dcd-00d86175334f,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,,,,,false,true,,,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.438+1000,2020-03-12T10:51:49.438+1000,0
EndEvent_1u0rqsq:a7fbf614-63fb-11ea-8dcd-00d86175334f,a7fba7e8-63fb-11ea-8dcd-00d86175334f,EndEvent_1u0rqsq,Process Completed,noneEndEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7fba7e8-63fb-11ea-8dcd-00d86175334f,a7fba7e8-63fb-11ea-8dcd-00d86175334f,,,,,false,true,,,a7fba7e8-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.447+1000,2020-03-12T10:51:49.447+1000,0
StartEvent_1:28c483d9-63fb-11ea-8dcd-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,28c37268-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:48:16.013+1000,2020-03-12T10:48:16.015+1000,2
StartEvent_1:6c7a8e25-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,,,,,false,false,,,6c7a8e24-5de0-11ea-a86b-00d86175334f,2020-03-04T16:21:46.225+1000,2020-03-04T16:21:46.225+1000,0
StartEvent_1:a7ec1714-63fb-11ea-8dcd-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7ec1713-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.343+1000,2020-03-12T10:51:49.343+1000,0
StartEvent_1:a7f05ce1-63fb-11ea-8dcd-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f05ce0-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.371+1000,2020-03-12T10:51:49.371+1000,0
StartEvent_1:a7f258be-63fb-11ea-8dcd-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f258bd-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.384+1000,2020-03-12T10:51:49.385+1000,1
StartEvent_1:a7f4549b-63fb-11ea-8dcd-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f4549a-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.397+1000,2020-03-12T10:51:49.397+1000,0
StartEvent_1:a7f5db48-63fb-11ea-8dcd-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f5db47-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.407+1000,2020-03-12T10:51:49.407+1000,0
StartEvent_1:a7f713d5-63fb-11ea-8dcd-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f713d4-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.415+1000,2020-03-12T10:51:49.415+1000,0
StartEvent_1:a7f82552-63fb-11ea-8dcd-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f82551-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.422+1000,2020-03-12T10:51:49.422+1000,0
StartEvent_1:a7f95ddf-63fb-11ea-8dcd-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f95dde-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.430+1000,2020-03-12T10:51:49.430+1000,0
StartEvent_1:a7fa6f5c-63fb-11ea-8dcd-00d86175334f,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.437+1000,2020-03-12T10:51:49.438+1000,1
StartEvent_1:a7fbcef9-63fb-11ea-8dcd-00d86175334f,a7fba7e8-63fb-11ea-8dcd-00d86175334f,StartEvent_1,Process Initiated,startEvent,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7fba7e8-63fb-11ea-8dcd-00d86175334f,a7fba7e8-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7fba7e8-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.446+1000,2020-03-12T10:51:49.446+1000,0
Task_07omwv4:28c5472e-63fb-11ea-8dcd-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,28c37268-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:48:16.018+1000,2020-03-12T10:48:16.018+1000,0
Task_07omwv4:6c7a8e2a-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,,,,,false,false,,,6c7a8e24-5de0-11ea-a86b-00d86175334f,2020-03-04T16:21:46.225+1000,2020-03-04T16:21:46.225+1000,0
Task_07omwv4:a7ec3e29-63fb-11ea-8dcd-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7ec1713-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.344+1000,2020-03-12T10:51:49.344+1000,0
Task_07omwv4:a7f083f6-63fb-11ea-8dcd-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f05ce0-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.372+1000,2020-03-12T10:51:49.372+1000,0
Task_07omwv4:a7f27fd3-63fb-11ea-8dcd-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f258bd-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.385+1000,2020-03-12T10:51:49.385+1000,0
Task_07omwv4:a7f47bb0-63fb-11ea-8dcd-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f4549a-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.398+1000,2020-03-12T10:51:49.398+1000,0
Task_07omwv4:a7f6025d-63fb-11ea-8dcd-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f5db47-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.408+1000,2020-03-12T10:51:49.408+1000,0
Task_07omwv4:a7f713da-63fb-11ea-8dcd-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f713d4-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.415+1000,2020-03-12T10:51:49.415+1000,0
Task_07omwv4:a7f82557-63fb-11ea-8dcd-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f82551-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.422+1000,2020-03-12T10:51:49.422+1000,0
Task_07omwv4:a7f95de4-63fb-11ea-8dcd-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f95dde-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.430+1000,2020-03-12T10:51:49.430+1000,0
Task_07omwv4:a7fa9671-63fb-11ea-8dcd-00d86175334f,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7fa6f5b-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.438+1000,2020-03-12T10:51:49.438+1000,0
Task_07omwv4:a7fbcefe-63fb-11ea-8dcd-00d86175334f,a7fba7e8-63fb-11ea-8dcd-00d86175334f,Task_07omwv4,Task 5,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7fba7e8-63fb-11ea-8dcd-00d86175334f,a7fba7e8-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7fba7e8-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.446+1000,2020-03-12T10:51:49.446+1000,0
Task_0998gaz:28c54730-63fb-11ea-8dcd-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,Task_0998gaz,Task 7,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,28c37268-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,28c37268-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:48:16.018+1000,2020-03-12T10:48:16.018+1000,0
Task_0998gaz:6c7a8e2c-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,Task_0998gaz,Task 7,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,6c7a8e24-5de0-11ea-a86b-00d86175334f,,,,,false,false,,,6c7a8e24-5de0-11ea-a86b-00d86175334f,2020-03-04T16:21:46.225+1000,2020-03-04T16:21:46.225+1000,0
Task_0998gaz:a7ec653b-63fb-11ea-8dcd-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,Task_0998gaz,Task 7,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,a7ec1713-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7ec1713-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.345+1000,2020-03-12T10:51:49.345+1000,0
Task_0998gaz:a7f083f8-63fb-11ea-8dcd-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,Task_0998gaz,Task 7,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,a7f05ce0-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f05ce0-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.372+1000,2020-03-12T10:51:49.373+1000,1
Task_0998gaz:a7f27fd5-63fb-11ea-8dcd-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,Task_0998gaz,Task 7,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,a7f258bd-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f258bd-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.385+1000,2020-03-12T10:51:49.385+1000,0
Task_0998gaz:a7f47bb2-63fb-11ea-8dcd-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,Task_0998gaz,Task 7,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,a7f4549a-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f4549a-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.398+1000,2020-03-12T10:51:49.398+1000,0
Task_0998gaz:a7f6025f-63fb-11ea-8dcd-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,Task_0998gaz,Task 7,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,a7f5db47-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f5db47-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.408+1000,2020-03-12T10:51:49.408+1000,0
Task_0998gaz:a7f713dc-63fb-11ea-8dcd-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,Task_0998gaz,Task 7,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,a7f713d4-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f713d4-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.415+1000,2020-03-12T10:51:49.416+1000,1
Task_0998gaz:a7f82559-63fb-11ea-8dcd-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,Task_0998gaz,Task 7,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,a7f82551-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f82551-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.422+1000,2020-03-12T10:51:49.422+1000,0
Task_0998gaz:a7f984f6-63fb-11ea-8dcd-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,Task_0998gaz,Task 7,task,sequence,sequence:1:56ede483-5de0-11ea-a86b-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,a7f95dde-63fb-11ea-8dcd-00d86175334f,,,,,false,false,,,a7f95dde-63fb-11ea-8dcd-00d86175334f,2020-03-12T10:51:49.431+1000,2020-03-12T10:51:49.431+1000,0
